game_id,event1,event2,event3,event4,event5,first_blood,blue_dragon,blue_tower_bot,blue_others,blue_adc_gp,blue_adc_wr,blue_adc_kda,red_dragon,red_tower_bot,red_others,red_adc_gp,red_adc_wr,red_adc_kda,winner
39390,first_blood,other,dragon,tower_bot,other,BLUE,1,1,1,2,0.5,14.5,0,0,1,6,0.67,4.88,BLUE
43561,first_blood,other,tower_bot,dragon,dragon,BLUE,0,0,0,1,1.0,8.0,2,1,1,6,0.5,2.86,BLUE
43562,first_blood,other,dragon,tower_bot,other,BLUE,0,0,1,1,0.0,1.2,1,1,1,12,0.5,4.62,BLUE
43563,first_blood,other,dragon,other,tower_bot,BLUE,0,1,2,8,0.62,4.84,1,0,0,1,0.0,1.2,BLUE
43564,first_blood,other,dragon,tower_bot,other,RED,0,0,2,1,0.0,17.0,1,1,0,1,1.0,13.0,RED
44075,first_blood,dragon,other,dragon,other,BLUE,2,0,2,3,1.0,4.38,0,0,0,4,0.75,53.0,BLUE
43566,first_blood,other,dragon,dragon,tower_bot,RED,2,0,0,2,0.5,9.67,0,1,1,9,0.44,4.37,BLUE
43567,first_blood,other,dragon,dragon,tower_bot,BLUE,1,1,1,2,1.0,23.0,1,0,0,11,0.36,6.0,BLUE
43568,other,first_blood,dragon,other,tower_bot,BLUE,0,0,1,11,0.36,6.0,1,1,1,2,0.5,2.67,RED
43569,first_blood,other,dragon,other,tower_bot,RED,0,0,2,2,0.5,2.67,1,1,0,0,0.0,0.0,RED
43570,first_blood,other,dragon,other,other,RED,1,0,0,0,0.0,0.0,0,0,3,2,1.0,23.0,RED
44076,first_blood,dragon,other,dragon,other,RED,0,0,2,3,1.0,4.38,2,0,0,0,0.0,0.0,BLUE
44077,first_blood,other,dragon,dragon,tower_bot,RED,0,0,1,5,0.4,4.0,2,1,0,11,0.27,5.38,RED
39597,dragon,other,first_blood,dragon,tower_bot,RED,0,0,1,1,1.0,13.0,2,1,0,7,0.0,6.23,RED
39598,first_blood,dragon,other,dragon,tower_bot,RED,1,0,0,5,0.6,7.88,1,1,1,11,0.18,2.74,RED
39294,first_blood,other,dragon,tower_bot,other,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
39750,first_blood,other,tower_bot,other,dragon,BLUE,0,0,2,11,0.55,5.96,1,1,0,4,0.5,4.0,RED
39600,first_blood,dragon,other,dragon,dragon,RED,1,0,0,3,0.33,6.0,2,0,1,1,1.0,4.33,RED
39295,first_blood,other,dragon,tower_bot,other,BLUE,0,1,1,3,0.0,3.29,1,0,1,0,0.0,0.0,BLUE
44105,other,first_blood,dragon,tower_bot,other,BLUE,1,1,1,3,0.67,3.88,0,0,1,7,0.43,21.5,BLUE
44106,first_blood,other,dragon,other,dragon,RED,1,0,0,2,0.5,13.0,1,0,2,3,1.0,17.0,RED
44107,other,dragon,first_blood,dragon,other,RED,1,0,2,2,0.5,13.0,1,0,0,3,1.0,17.0,RED
44108,first_blood,other,dragon,dragon,tower_bot,RED,0,0,1,3,0.67,3.88,2,1,0,0,0.0,0.0,BLUE
44109,first_blood,other,other,dragon,other,BLUE,1,0,3,1,0.0,12.0,0,0,0,2,0.5,6.33,BLUE
43595,dragon,first_blood,other,dragon,other,RED,0,0,2,3,0.33,1.57,2,0,0,3,1.0,21.5,RED
39296,first_blood,dragon,other,other,tower_bot,RED,0,1,0,9,0.33,7.57,1,0,2,8,0.5,5.69,RED
39297,first_blood,dragon,other,dragon,other,RED,1,0,1,0,0.0,0.0,1,0,1,8,0.5,5.69,RED
39298,first_blood,other,tower_bot,dragon,tower_bot,BLUE,0,1,1,8,0.5,5.69,1,1,0,9,0.33,7.57,BLUE
39751,first_blood,dragon,other,dragon,other,BLUE,2,0,2,9,0.56,3.65,0,0,0,11,0.45,6.15,BLUE
39532,first_blood,dragon,other,dragon,other,RED,1,0,2,5,0.6,4.64,1,0,0,6,0.5,3.67,RED
39533,first_blood,dragon,other,other,dragon,BLUE,0,0,0,0,0.0,0.0,2,0,2,1,0.0,6.0,RED
39534,first_blood,dragon,other,tower_bot,dragon,RED,2,1,1,8,0.5,4.26,0,0,0,1,0.0,6.0,BLUE
39535,first_blood,other,dragon,tower_bot,other,RED,0,0,2,6,0.5,3.67,1,1,0,0,0.0,0.0,BLUE
39537,first_blood,other,dragon,other,other,RED,0,0,3,3,0.33,6.25,1,0,0,11,0.18,2.74,BLUE
39538,first_blood,dragon,other,dragon,other,BLUE,0,0,1,1,1.0,4.33,2,0,1,3,0.33,6.25,BLUE
39539,first_blood,dragon,other,other,dragon,RED,0,0,0,3,0.33,6.25,2,0,2,5,0.6,5.15,RED
39540,first_blood,dragon,other,dragon,tower_bot,RED,2,1,1,1,1.0,12.0,0,0,0,5,0.6,5.15,RED
39752,dragon,first_blood,other,dragon,tower_bot,RED,2,0,1,1,0.0,1.2,0,1,0,11,0.45,6.15,BLUE
40577,first_blood,dragon,other,other,dragon,RED,1,0,0,3,0.0,5.4,1,0,2,9,0.56,2.4,RED
40578,dragon,other,dragon,other,first_blood,RED,1,0,1,0,0.0,0.0,1,0,1,2,0.5,2.78,BLUE
43651,first_blood,other,dragon,other,dragon,BLUE,0,0,1,0,0.0,0.0,2,0,1,1,0.0,5.33,BLUE
43652,first_blood,dragon,other,dragon,other,RED,1,0,2,4,0.25,4.38,1,0,0,2,0.0,25.0,BLUE
43653,first_blood,other,dragon,other,other,RED,0,0,0,4,0.25,4.38,1,0,3,2,0.0,25.0,RED
43654,first_blood,other,dragon,other,tower_bot,RED,0,1,0,1,1.0,10.0,1,0,2,0,0.0,0.0,RED
40579,first_blood,dragon,other,other,dragon,RED,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
43656,first_blood,dragon,other,dragon,other,RED,0,0,1,2,1.0,2.0,2,0,1,3,0.67,4.57,BLUE
43657,first_blood,other,dragon,tower_bot,dragon,BLUE,1,1,0,2,1.0,5.0,1,0,1,6,0.5,2.75,BLUE
43658,dragon,first_blood,other,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,4,0.5,3.75,RED
43659,dragon,other,first_blood,dragon,other,BLUE,1,0,2,9,0.78,3.45,1,0,0,3,0.33,4.43,BLUE
40580,dragon,other,dragon,first_blood,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,0,0.0,0.0,RED
40581,dragon,other,first_blood,dragon,other,BLUE,0,0,1,1,1.0,17.0,2,0,1,0,0.0,0.0,BLUE
40582,first_blood,dragon,other,dragon,other,BLUE,1,0,2,9,0.56,2.4,1,0,0,0,0.0,0.0,BLUE
39567,first_blood,dragon,dragon,other,other,RED,1,0,2,9,0.56,2.43,1,0,0,0,0.0,0.0,RED
39568,dragon,first_blood,other,other,dragon,BLUE,2,0,2,0,0.0,0.0,0,0,0,2,0.5,1.11,BLUE
39569,first_blood,other,dragon,other,other,RED,0,0,3,2,0.5,1.11,1,0,0,5,0.4,13.4,RED
39753,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
40586,dragon,other,dragon,other,tower_bot,no first blood,1,1,0,1,0.0,20.0,1,0,2,2,0.5,7.0,BLUE
40094,first_blood,dragon,other,tower_bot,dragon,RED,0,0,0,1,0.0,1.33,2,1,1,0,0.0,0.0,RED
40095,other,dragon,first_blood,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,BLUE
40096,first_blood,other,dragon,other,dragon,RED,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,BLUE
40097,first_blood,other,other,dragon,tower_bot,BLUE,1,1,2,2,0.0,8.0,0,0,0,1,0.0,0.4,BLUE
40098,dragon,first_blood,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,9,0.56,2.75,RED
40099,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
42667,first_blood,other,dragon,other,dragon,RED,1,0,2,4,0.5,9.67,1,0,0,0,0.0,0.0,BLUE
42668,first_blood,dragon,other,dragon,tower_bot,RED,0,0,1,3,0.67,2.6,2,1,0,1,1.0,10.0,RED
42669,first_blood,other,dragon,other,other,BLUE,0,0,2,0,0.0,0.0,1,0,1,6,0.83,11.83,BLUE
42670,first_blood,other,dragon,tower_bot,dragon,RED,0,0,0,1,1.0,4.5,2,1,1,0,0.0,0.0,RED
42671,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,2,1.0,19.0,1,0,0,2,1.0,30.0,BLUE
42672,first_blood,dragon,other,dragon,other,BLUE,1,0,2,0,0.0,0.0,1,0,0,1,1.0,6.0,RED
42673,first_blood,dragon,other,other,dragon,BLUE,0,0,0,5,0.2,26.33,2,0,2,4,0.5,9.67,RED
42674,first_blood,dragon,other,dragon,other,BLUE,2,0,2,2,1.0,0.4,0,0,0,2,1.0,32.0,BLUE
42675,first_blood,dragon,other,dragon,other,BLUE,2,0,2,1,1.0,1.0,0,0,0,11,0.64,2.66,BLUE
42676,first_blood,dragon,other,other,other,RED,0,0,0,1,0.0,1.5,1,0,3,7,0.57,1.77,RED
39596,first_blood,dragon,other,dragon,other,RED,0,0,1,1,1.0,13.0,2,0,1,6,0.0,9.78,BLUE
41654,dragon,first_blood,other,dragon,tower_bot,BLUE,2,1,1,1,0.0,2.67,0,0,0,3,0.33,48.0,RED
39599,first_blood,dragon,other,dragon,other,RED,0,0,1,11,0.18,2.74,2,0,1,3,0.33,2.36,RED
41657,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,0,0.0,0.0,0,0,0,4,0.5,3.29,BLUE
41659,first_blood,dragon,other,dragon,tower_bot,RED,0,1,0,0,0.0,0.0,2,0,1,11,0.55,2.57,RED
41661,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,2,1.0,2.75,2,1,0,4,0.5,5.75,RED
41662,first_blood,dragon,other,dragon,other,BLUE,2,0,2,1,1.0,1.4,0,0,0,1,0.0,1.6,BLUE
41663,first_blood,other,dragon,dragon,tower_bot,RED,2,0,0,1,1.0,10.0,0,1,1,7,0.43,2.3,BLUE
39619,first_blood,other,dragon,tower_bot,other,BLUE,1,1,1,1,1.0,0.67,0,0,1,3,0.67,3.22,BLUE
39620,first_blood,dragon,other,dragon,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,5,0.6,8.33,BLUE
39621,first_blood,dragon,other,dragon,tower_bot,RED,1,0,1,3,0.67,3.22,1,1,0,5,0.6,8.33,RED
39622,first_blood,dragon,other,dragon,other,BLUE,0,0,2,2,0.5,7.25,2,0,0,5,0.6,8.33,RED
40645,dragon,first_blood,other,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,1,0.0,7.0,RED
39624,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,1,0.0,0.67,1,0,0,0,0.0,0.0,BLUE
39625,first_blood,dragon,other,dragon,tower_bot,RED,2,1,1,1,0.0,0.67,0,0,0,0,0.0,0.0,RED
39626,first_blood,dragon,other,dragon,other,RED,1,0,1,0,0.0,0.0,1,0,1,0,0.0,0.0,RED
39627,first_blood,other,tower_bot,other,other,BLUE,0,0,2,1,0.0,6.0,0,1,1,0,0.0,0.0,RED
39628,dragon,first_blood,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,BLUE
40646,first_blood,other,dragon,other,tower_bot,BLUE,1,0,0,7,0.43,5.82,0,1,2,6,0.17,2.26,RED
40647,first_blood,dragon,other,dragon,other,BLUE,0,0,2,4,0.0,29.5,2,0,0,4,0.75,3.0,BLUE
40648,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
40649,first_blood,other,dragon,other,tower_bot,RED,0,0,1,2,1.0,1.67,1,1,1,1,1.0,16.0,RED
40443,first_blood,dragon,other,dragon,tower_bot,RED,0,0,1,0,0.0,0.0,2,1,0,0,0.0,0.0,RED
39749,dragon,first_blood,other,other,tower_bot,RED,0,0,2,11,0.55,5.96,1,1,0,4,0.5,4.0,BLUE
40444,dragon,other,first_blood,dragon,tower_bot,BLUE,1,1,0,10,0.5,2.18,1,0,1,0,0.0,0.0,BLUE
41698,first_blood,dragon,other,dragon,other,RED,2,0,0,2,0.5,21.0,0,0,2,0,0.0,0.0,BLUE
41699,first_blood,dragon,other,tower_bot,dragon,BLUE,0,1,1,8,0.25,3.28,2,0,0,1,1.0,3.0,RED
41700,first_blood,other,dragon,dragon,other,RED,1,0,0,2,1.0,3.57,1,0,2,1,0.0,5.5,RED
41701,first_blood,dragon,other,dragon,tower_bot,RED,1,1,0,0,0.0,0.0,1,0,1,2,0.5,5.0,RED
41702,dragon,other,first_blood,dragon,other,BLUE,0,0,1,0,0.0,0.0,2,0,1,2,0.0,18.0,BLUE
41703,first_blood,dragon,other,other,dragon,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
41704,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,2,1.0,27.0,1,0,0,2,0.5,5.0,BLUE
41705,first_blood,dragon,other,dragon,other,BLUE,1,0,2,0,0.0,0.0,1,0,0,3,0.67,17.5,BLUE
41706,dragon,first_blood,other,dragon,tower_bot,BLUE,2,1,1,2,0.0,8.0,0,0,0,0,0.0,0.0,BLUE
41707,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,0,0,0.0,0.0,0,1,1,3,0.0,2.7,BLUE
39734,first_blood,other,dragon,tower_bot,dragon,RED,0,0,1,0,0.0,0.0,2,1,0,8,0.5,4.26,RED
40171,first_blood,dragon,other,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,3,0.67,4.14,BLUE
40172,first_blood,dragon,other,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,BLUE
40173,dragon,other,dragon,tower_bot,other,no first blood,2,1,2,2,0.5,4.14,0,0,0,0,0.0,0.0,BLUE
40174,first_blood,dragon,other,dragon,other,RED,1,0,1,3,1.0,4.67,1,0,1,0,0.0,0.0,RED
40175,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,1,1.0,0.4,0,0,0,3,0.67,33.0,BLUE
40176,first_blood,dragon,other,tower_bot,dragon,RED,2,0,0,0,0.0,0.0,0,1,1,6,0.67,5.58,RED
40177,dragon,other,first_blood,dragon,tower_bot,RED,1,0,1,3,0.67,4.14,1,1,0,0,0.0,0.0,RED
40178,dragon,first_blood,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,6,0.5,5.36,RED
40179,first_blood,other,dragon,dragon,tower_bot,BLUE,2,0,1,2,1.0,7.0,0,1,0,0,0.0,0.0,BLUE
40180,first_blood,other,dragon,tower_bot,dragon,RED,2,1,0,2,0.5,8.33,0,0,1,3,0.67,1.12,BLUE
43849,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,1,0.0,11.0,1,0,0,6,0.33,4.0,RED
40727,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
40728,dragon,first_blood,other,dragon,other,RED,1,0,1,0,0.0,0.0,1,0,1,6,0.5,4.64,BLUE
40729,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,2,0.5,7.0,0,0,0,0,0.0,0.0,BLUE
40730,first_blood,other,dragon,tower_bot,dragon,RED,2,0,0,0,0.0,0.0,0,1,1,0,0.0,0.0,RED
40731,first_blood,dragon,other,tower_bot,dragon,BLUE,0,0,0,1,1.0,5.67,2,1,1,3,0.67,6.0,RED
40732,other,dragon,first_blood,dragon,other,RED,0,0,2,3,0.67,2.55,2,0,0,2,0.5,34.0,RED
40733,first_blood,dragon,other,dragon,other,BLUE,1,0,1,1,1.0,0.5,1,0,1,1,0.0,9.0,BLUE
40734,first_blood,dragon,other,tower_bot,dragon,RED,0,0,0,0,0.0,0.0,2,1,1,3,0.67,2.5,RED
40735,first_blood,dragon,other,dragon,tower_bot,RED,0,0,1,0,0.0,0.0,2,1,0,1,0.0,14.0,RED
40736,first_blood,other,dragon,other,dragon,RED,0,0,0,5,0.6,3.12,2,0,2,0,0.0,0.0,RED
39748,first_blood,dragon,other,dragon,other,RED,0,0,1,11,0.55,5.96,2,0,1,1,1.0,10.0,RED
39731,first_blood,dragon,other,dragon,other,BLUE,0,0,2,5,0.6,3.0,2,0,0,3,0.0,5.25,RED
39732,first_blood,dragon,other,dragon,other,BLUE,2,0,2,8,0.5,4.26,0,0,0,1,0.0,2.67,BLUE
39733,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,5,0.6,3.0,1,0,0,3,0.0,5.25,BLUE
42295,first_blood,dragon,dragon,other,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,4,0.25,21.33,RED
42296,first_blood,other,dragon,other,dragon,RED,0,0,0,1,0.0,3.0,2,0,2,12,0.5,2.78,RED
42297,first_blood,dragon,other,other,tower_bot,BLUE,0,0,2,7,0.57,4.06,1,1,0,1,0.0,7.0,BLUE
42298,dragon,other,first_blood,dragon,other,RED,1,0,2,2,0.5,18.0,1,0,0,1,1.0,0.67,BLUE
42299,first_blood,dragon,tower_bot,other,other,RED,1,0,0,0,0.0,0.0,0,1,2,1,0.0,8.0,RED
42300,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,2,1.0,26.0,2,1,0,0,0.0,0.0,RED
42302,first_blood,dragon,other,dragon,other,BLUE,0,0,2,2,0.5,4.2,2,0,0,4,0.25,4.89,BLUE
42303,dragon,first_blood,dragon,other,dragon,RED,3,0,0,11,0.55,2.33,0,0,1,0,0.0,0.0,BLUE
43324,first_blood,dragon,other,dragon,other,BLUE,0,0,0,3,1.0,21.5,2,0,2,1,0.0,14.0,RED
43325,first_blood,dragon,other,dragon,other,BLUE,1,0,2,1,1.0,12.0,1,0,0,5,0.4,6.5,BLUE
43326,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,0,0.0,0.0,1,0,0,3,0.33,5.25,BLUE
43327,first_blood,other,dragon,dragon,other,RED,1,0,0,2,0.0,1.75,1,0,2,0,0.0,0.0,RED
43328,dragon,first_blood,other,other,dragon,BLUE,1,0,2,7,0.86,11.0,1,0,0,0,0.0,0.0,BLUE
43329,first_blood,dragon,tower_bot,other,other,RED,1,0,1,0,0.0,0.0,0,1,1,0,0.0,0.0,RED
43330,first_blood,dragon,other,dragon,other,RED,0,0,1,1,1.0,12.0,2,0,1,3,0.33,2.71,RED
43331,first_blood,other,dragon,other,other,BLUE,0,0,3,1,1.0,1.17,1,0,0,2,0.0,1.75,BLUE
43332,first_blood,other,dragon,dragon,other,BLUE,1,0,2,2,0.5,8.33,1,0,0,5,0.4,6.5,RED
43333,first_blood,dragon,other,dragon,other,BLUE,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,RED
41291,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,1,1.0,4.5,BLUE
41292,first_blood,dragon,other,other,tower_bot,BLUE,1,1,2,0,0.0,0.0,0,0,0,1,0.0,0.0,BLUE
41293,dragon,first_blood,other,dragon,other,BLUE,0,0,2,1,0.0,0.33,2,0,0,0,0.0,0.0,BLUE
41294,dragon,other,first_blood,dragon,other,BLUE,1,0,2,1,1.0,15.0,1,0,0,4,1.0,11.75,BLUE
41295,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,0,0.0,0.0,2,0,0,3,0.67,8.0,RED
41296,first_blood,other,dragon,other,tower_bot,RED,0,0,0,1,0.0,3.0,1,1,2,0,0.0,0.0,RED
41297,first_blood,other,dragon,other,other,BLUE,0,0,1,5,0.2,8.33,1,0,2,4,0.5,7.8,RED
41298,dragon,first_blood,other,dragon,other,BLUE,2,0,1,1,0.0,1.25,0,0,1,0,0.0,0.0,BLUE
41299,dragon,other,dragon,first_blood,other,BLUE,2,0,0,6,0.33,13.83,0,0,2,0,0.0,0.0,BLUE
43851,dragon,other,first_blood,dragon,other,BLUE,1,0,1,3,1.0,7.2,1,0,1,4,0.5,17.33,RED
43852,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,1,1,1.0,10.0,1,0,0,8,0.88,10.22,BLUE
39754,first_blood,other,dragon,other,tower_bot,BLUE,1,0,2,8,0.5,6.83,0,1,0,0,0.0,0.0,BLUE
39755,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,0,8,0.5,6.83,0,1,1,8,0.62,4.62,RED
39756,dragon,other,first_blood,dragon,tower_bot,RED,0,1,1,8,0.62,4.62,2,0,0,8,0.5,6.83,RED
39760,first_blood,dragon,other,dragon,other,RED,1,0,0,3,0.67,12.0,1,0,2,0,0.0,0.0,BLUE
40392,first_blood,dragon,other,dragon,other,RED,0,0,0,5,0.6,4.44,2,0,2,15,0.33,5.24,BLUE
39758,dragon,first_blood,other,dragon,other,RED,0,0,2,0,0.0,0.0,2,0,0,3,0.67,12.0,RED
39778,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,4,0.25,9.6,1,0,0,1,0.0,13.0,RED
39779,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,1,0.0,13.0,2,1,1,5,0.6,12.0,RED
39780,first_blood,other,dragon,other,dragon,RED,1,0,0,5,0.6,12.0,1,0,2,0,0.0,0.0,RED
40583,first_blood,dragon,other,dragon,dragon,BLUE,2,0,0,2,1.0,2.5,1,0,1,0,0.0,0.0,RED
40584,first_blood,other,dragon,tower_bot,other,RED,1,0,2,2,1.0,2.86,0,1,0,1,1.0,1.8,BLUE
43835,first_blood,other,other,dragon,other,BLUE,1,0,3,2,0.5,2.2,0,0,0,0,0.0,0.0,BLUE
43836,first_blood,other,dragon,other,other,BLUE,1,0,3,9,0.67,5.74,0,0,0,1,1.0,11.0,BLUE
43837,first_blood,dragon,other,other,dragon,BLUE,1,0,2,9,0.67,10.25,1,0,0,3,0.33,2.09,BLUE
43838,first_blood,dragon,other,tower_bot,dragon,RED,0,0,0,2,1.0,4.11,2,1,1,1,0.0,6.5,BLUE
43839,first_blood,other,tower_bot,dragon,other,RED,0,0,1,0,0.0,0.0,1,1,1,2,0.5,7.67,BLUE
43845,first_blood,other,dragon,other,other,BLUE,1,0,3,1,0.0,14.0,0,0,0,2,0.5,27.0,BLUE
43846,first_blood,other,dragon,other,tower_bot,BLUE,0,0,1,1,0.0,0.33,1,1,1,5,0.2,3.62,BLUE
43847,other,dragon,other,first_blood,other,RED,0,0,1,1,0.0,11.0,1,0,2,6,0.33,4.0,RED
43848,first_blood,other,dragon,dragon,other,BLUE,1,0,2,1,0.0,11.0,1,0,0,6,0.33,4.0,BLUE
43850,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,1,1.0,10.0,1,0,0,8,0.88,10.22,BLUE
39759,first_blood,other,dragon,other,dragon,RED,0,0,0,1,0.0,0.67,2,0,2,0,0.0,0.0,BLUE
39782,dragon,first_blood,other,dragon,other,BLUE,0,0,0,1,0.0,4.2,2,0,2,11,0.45,6.11,RED
41322,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,1,1.0,2.25,0,0,0,6,0.83,1.96,BLUE
41323,dragon,other,dragon,tower_bot,first_blood,BLUE,1,0,0,2,0.5,6.5,1,1,1,0,0.0,0.0,BLUE
41324,dragon,other,first_blood,other,dragon,BLUE,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
41325,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,6,0.67,5.1,2,0,0,3,0.33,13.25,BLUE
41326,dragon,first_blood,other,dragon,other,RED,1,0,1,4,0.75,6.62,1,0,1,3,1.0,5.2,BLUE
39291,dragon,other,first_blood,dragon,other,BLUE,1,0,2,7,0.57,4.17,1,0,0,0,0.0,0.0,RED
43388,other,dragon,first_blood,dragon,other,BLUE,1,0,2,7,0.43,8.33,1,0,0,0,0.0,0.0,BLUE
39292,other,first_blood,dragon,other,other,BLUE,0,0,3,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
39293,first_blood,dragon,other,tower_bot,other,RED,1,1,0,7,0.86,4.88,0,0,2,3,0.0,3.29,RED
43389,first_blood,other,dragon,tower_bot,other,RED,0,0,0,2,0.5,0.67,1,1,2,0,0.0,0.0,RED
43390,first_blood,other,dragon,other,dragon,BLUE,1,0,2,5,0.2,12.5,1,0,0,3,0.33,1.91,BLUE
43393,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,1,0.0,6.0,0,0,0,7,0.43,4.69,BLUE
43394,first_blood,other,dragon,other,dragon,BLUE,0,0,1,0,0.0,0.0,2,0,1,1,1.0,1.0,RED
43395,dragon,other,first_blood,other,dragon,RED,1,0,2,1,0.0,6.0,1,0,0,7,0.43,4.69,RED
43396,first_blood,dragon,other,dragon,other,BLUE,1,0,0,1,1.0,1.67,1,0,2,2,0.0,34.0,RED
41350,first_blood,dragon,other,dragon,other,RED,2,0,1,1,0.0,3.33,0,0,1,2,0.5,0.8,BLUE
41351,dragon,first_blood,other,dragon,other,BLUE,1,0,2,1,1.0,17.0,1,0,0,1,1.0,7.5,BLUE
41352,first_blood,other,dragon,dragon,other,RED,1,0,0,0,0.0,0.0,1,0,2,3,0.67,1.77,RED
41353,dragon,first_blood,other,dragon,other,RED,0,0,2,5,0.8,2.35,2,0,0,0,0.0,0.0,RED
41354,first_blood,dragon,other,dragon,other,BLUE,2,0,2,5,0.4,9.25,0,0,0,6,0.67,5.1,BLUE
43398,first_blood,other,dragon,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,2,1.0,17.0,BLUE
43399,first_blood,dragon,other,dragon,tower_bot,RED,0,1,0,0,0.0,0.0,2,0,1,6,0.5,10.38,RED
43400,first_blood,other,other,dragon,other,BLUE,0,0,3,0,0.0,0.0,1,0,0,6,0.5,10.38,RED
43401,first_blood,other,dragon,tower_bot,other,RED,0,0,2,14,0.43,3.79,1,1,0,10,0.4,6.45,RED
42388,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,0,2,1.0,3.0,0,0,1,0,0.0,0.0,BLUE
42389,dragon,first_blood,other,tower_bot,other,RED,1,0,2,8,0.75,5.87,0,1,0,6,0.83,2.84,RED
42390,first_blood,dragon,other,other,dragon,RED,1,0,0,4,0.25,2.67,1,0,2,5,0.8,5.5,RED
42391,dragon,first_blood,other,dragon,other,BLUE,2,0,1,0,0.0,0.0,0,0,1,0,0.0,0.0,BLUE
42392,dragon,other,other,dragon,other,no first blood,0,0,3,2,1.0,31.0,2,0,0,3,0.67,2.64,RED
42393,first_blood,dragon,other,other,dragon,RED,2,0,0,0,0.0,0.0,0,0,2,3,0.33,9.0,RED
42394,first_blood,dragon,other,dragon,other,RED,0,0,0,2,0.0,1.17,2,0,2,2,1.0,3.0,BLUE
42395,dragon,other,other,dragon,first_blood,BLUE,1,0,2,1,0.0,16.0,1,0,0,0,0.0,0.0,BLUE
42396,first_blood,dragon,other,other,dragon,RED,0,0,2,1,1.0,7.0,2,0,0,0,0.0,0.0,RED
42397,first_blood,dragon,other,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,3,0.0,6.6,BLUE
39352,first_blood,other,dragon,tower_bot,other,BLUE,0,0,0,2,0.0,5.6,1,1,2,0,0.0,0.0,RED
39353,first_blood,dragon,other,dragon,other,RED,1,0,1,3,0.67,5.29,1,0,1,0,0.0,0.0,RED
39354,dragon,first_blood,other,other,dragon,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
39355,first_blood,dragon,other,other,dragon,RED,0,0,0,10,0.6,5.0,2,0,2,2,0.0,5.6,RED
40383,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,0,0.0,0.0,1,1,0,4,0.75,3.0,BLUE
40384,first_blood,dragon,other,dragon,other,BLUE,2,0,2,6,0.17,2.26,0,0,0,0,0.0,0.0,BLUE
